id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time
7388;5509085304;housing/rent/apartment;Apartment in great location;Square footage: 1090 sq-ft, unit number: 308. Life is Better Here! luxurious Living in the Issaquah s Discovery West, a new apartment community in Issaquah s, offers all new luxurious apartments and townhomes. Our spacious, contemporary, apartments offer everything you could ask for, and some things you may have only dreamed of! The gracious amenities, spacious floor plans, and central location make us the ideal choice for your next home. Get all of the advantages of contemporary urban living in an upscale neighborhood community. Issaquah s is the most desirable community in the surrounding area because everywhere you want to be is within easy reach. I-90 is less than a mile away, making commuting a breeze. Grand Ridge is just a near-by away, making shopping, groceries, and fine dining all convenient while breathtaking mountain views and relaxing trails are just outside your front door. Reserve your new home today. We look forward to meeting you and helping you find your new home. Animals - allowed.;View;2;2;USD;No;Thumbnail;null;2119;$2,119;Monthly;1090;null;Issaquah;WA;47.5582;-122.0044;RentDigs.com;1568772532
4325;5642315300;housing/rent/apartment;One BR 5337 S Hyde Park Blvd;This unit is located at 5337 S Hyde Park Blvd, Chicago, 60615, ILMonthly rental rates range from $1464We have 1 beds units available for rent Apartment available amenities:-- On-Site Laundry- Off-Onstreet parking;Parking;1;1;USD;No;Thumbnail;Cats,Dogs;1464;$1,464;Monthly;756;5337 S Hyde Park Boulevard;Chicago;IL;41.8625;-87.6825;RentLingo;1575638044
3310;5668624168;housing/rent/apartment;One BR 394 Ocean Ave;This unit is located at 394 Ocean Ave, Revere, 2151, MAMonthly rental rates range from $1850 - $2050We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Dishwasher- Air conditioned- Handicapped access- Garbage Disposal- Refrigerator- Storage- Den;Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;1850;$1,850;Monthly;700;394 Ocean Avenue;Revere;MA;42.4164;-71.0059;RentLingo;1577359220
4537;5668625911;housing/rent/apartment;One BR 2260 Foothill Dr;This unit is located at 2260 Foothill Dr, Salt Lake City, 84109, UTMonthly rental rates range from $999 - $1299We have one - two beds units available for rent;null;1;1;USD;No;Thumbnail;None;999;$999;Monthly;775;2260 Foothill Drive;Salt Lake City;UT;40.7061;-111.9048;RentLingo;1577359347
9684;5509134203;housing/rent/apartment;This apartment is in a beautiful building on Buell.;Very convenient location close to downtown and colleges. Features wooden floors and a new shower. Bright windows and nice sized bedrooms. Heat and hot water is included. parking spots are available for $35/month each. No cats or dogs, please do not ask On site, full service property.;Parking,Wood Floors;1;2;USD;No;Yes;None;1700;$1,700;Monthly;2170;null;Burlington;VT;44.4872;-73.2278;RentDigs.com;1568775216
977;5668614548;housing/rent/apartment;Studio apartment 1601 Medfa Street;This unit is located at 1601 Medfa Street, Anchorage, 99501, AKMonthly rental rates range from $747 - $1000We have studio - 2 beds units available for rent Apartment features include:-- Fireplace- Sheltered parking- Fitness facilities- Balcony, Deck, Patio- On-Site Laundry- Dishwasher;Dishwasher,Fireplace,Parking,Patio/Deck;1;2;USD;No;Thumbnail;None;747;$747;Monthly;500;1601 Medfa St;Anchorage;AK;61.1723;-149.8414;RentLingo;1577358613
6953;5509082942;housing/rent/apartment;La Habra - convenient location.;Square footage: 1014 square ft, unit number: A4002. Welcome in OC: a brand new community where chic, state of the art upgrades blend beautifully with the small-town feel. With very large rooms, eclectic amenities and entertainment for all ages, your family will feel family comes with a six-seater van, or a four-legged fur baby. Choose from 1 of two finish packages for a look that's all your own. Relax in the resident lounge with new friends from down the hall, while your kids play gaming area nearby. So many sweet memories await, here in our apartments. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. More units available: three Bd / 2 Bedrooms 1,269 sq-ft for $2,810/mo | one Bd / 1 Bedrooms for $1,992/mo | one Bd / 1 Bedrooms 819 square feet for $2,057/mo | three Bd / 2 Bedrooms 1,269 square ft for $2,820/mo | one Bd / 1 Bedrooms 819 square feet for $2,167/mo | three Bd / 2 Bedrooms 1,269 sq.;null;2;2;USD;No;Thumbnail;null;2446;$2,446;Monthly;1014;null;La Habra;CA;33.9410;-117.9544;RentDigs.com;1568772412
8476;5664575839;housing/rent/apartment;Three BR 3131 Clear Wing Street;This unit is located at 3131 Clear Wing Street, Spring, 77373, TXMonthly rental rates range from $1399We have 3 beds units available for rent Apartment available amenities:-- Wood floors- electric range- Garbage Disposal- Fireplace- Garage - Attached- Dishwasher- Central A / C;Dishwasher,Fireplace,Garbage Disposal;2;3;USD;No;Thumbnail;Cats,Dogs;1399;$1,399;Monthly;1298;3131 Clear Wing St;Spring;TX;30.0871;-95.4685;RentLingo;1577015416
1470;5664579882;housing/rent/apartment;One BR 324 S. 2nd Street;This unit is located at 324 S. second Street, Milwaukee, 53204, WIMonthly rental rates range from $1250 - $1750We have one - two beds units available for rent Apartment available amenities:-- Fitness facilities- Sheltered parking- Refrigerator- Dishwasher- In-Unit Laundry- Balcony, Deck, Patio- Garbage Disposal- A/c;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator;1;1;USD;No;Thumbnail;Dogs;1250;$1,250;Monthly;556;324 S 2nd St;Milwaukee;WI;43.0531;-87.9659;RentLingo;1577015783
3202;5668616238;housing/rent/apartment;One BR 740 W Wisconsin Ave.;This unit is located at 740 W Wisconsin Ave., Milwaukee, 53233, WIMonthly rental rates range from $1185 - $1795We have one - three beds units available for rent Apartment features include:-- Garbage Disposal- Sheltered parking- Dishwasher- Storage- On-Site Laundry- Fitness facilities- Refrigerator- On Bus Line;Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator,Storage;1;1;USD;No;Thumbnail;Cats,Dogs;1185;$1,185;Monthly;692;740 W Wisconsin Avenue;Milwaukee;WI;43.0531;-87.9659;RentLingo;1577358717
3538;5668614762;housing/rent/apartment;One BR 251 Chippendale Circle;This unit is located at 251 Chippendale Circle, Lexington, 40517, KYMonthly rental rates range from $779 - $897We have one - two beds units available for rent Apartment features include:-- Fitness facilities- Dishwasher- Balcony, Deck, Patio- Refrigerator- Fireplace- Storage- Air conditioned- On-Site Laundry;Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis;1;1;USD;No;Thumbnail;Cats,Dogs;779;$779;Monthly;705;251 Chippendale Cir;Lexington;KY;38.0172;-84.4931;RentLingo;1577358627
489;5508891183;housing/rent/apartment;Studio - Apartment - ready to move in.;AVA Toluca Hills is a recently remodeled living area in the diverse energy of. where bars and clubs converge with farmers markets, where sushi meets pizza and music collides with art. Oh yeah, and we re just minutes away from the 101, 134, and five freeways. Our newly remodeled studio, one-, and 2 beds apartments feature urban inspired designs that extend beyond your walls to refreshed amenity spaces to connect, chill, and play. Hang in the lobby loft, the outdoor or indoor chill space, or head to 1 of the pools. There s the outdoor yoga deck plus our awesome fitness facilities and pool deck for chilling and grilling, and lots of comfy seating for hanging out with friends in social areas. We are eco-friendly and ok for pets too even big dogs. Dive in and make it yours. More units available: 0 Bd / 1 Bedrooms 406 sq. feet for $1,675/mo | one Bd / 1 Bedrooms 664 sq.;Gym,Patio/Deck,Pool;1;1;USD;No;Thumbnail;null;1670;$1,670;Monthly;406;null;Los Angeles;CA;34.1176;-118.3327;RentDigs.com;1568759880
6845;5659901638;housing/rent/apartment;Two BR 2209 E 70th St # 2211;This unit is located at 2209 E 70th St # 2211, Chicago, 60649, ILMonthly rental rates range from $1100We have 2 beds units available for rent;Dishwasher,Parking,Refrigerator;1;2;USD;No;Thumbnail;None;1100;$1,100;Monthly;1000;2209 E 70th St  2211;Chicago;IL;41.8625;-87.6825;RentLingo;1576666651
1875;5668619478;housing/rent/apartment;One BR 2736 Raintree Dr;This unit is located at 2736 Raintree Dr, Fort Collins, 80526, COMonthly rental rates range from $1250 - $1430We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Garbage Disposal- Fitness facilities- In-Unit Laundry- Pool- Refrigerator- Dishwasher- Ac;Clubhouse,Dishwasher,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1250;$1,250;Monthly;600;2736 Raintree Drive;Fort Collins;CO;40.5649;-105.0824;RentLingo;1577358929
8959;5509022471;housing/rent/apartment;Three BR, 2.50 BA, safe neighborhood. Cat OK!;Super location near. 29 & New Hampshire. ! Moments to the Beltway or the ICC- 200 Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Electric, Gas. Parking Information: Ample free parking for residents and visitors. We issue r's license and vehicle registration. Residents choose unreserved free parking on surface lots or dedicated parking in underground, card-accessed garage monthly fee. Visitors can park anywhere on the surface lots. Residents and visitors must display a current community issued times. More units available: two Bd / 2 Bedrooms 1,280 square ft for $1,658/mo | one Bd / 1 Bedrooms 1,055 sq. feet for $1,359/mo | four Bd / 3.5 Bedrooms 1,775 sq-ft for $2,286/mo | one Bd / 1 Bedrooms 800 sq. feet for $1,396/mo | one Bd / 1 Bedrooms 1,055 square feet for $1,398/mo | one Bd / 1 Bedrooms 820 sq-ft for $1,243/mo | two Bd / 2 Bedrooms 1,080 sq.;Parking;2.5;3;USD;No;Thumbnail;Cats;2052;$2,052;Monthly;1490;null;Silver Spring;MD;39.0650;-76.9815;RentDigs.com;1568768187
5632;5664571367;housing/rent/apartment;Two BR 405 E Armour Blvd;This unit is located at 405 E Armour Blvd, Kansas City, 64109, MOMonthly rental rates range from $1021 - $1025We have 2 beds units available for rent Apartment available amenities:-- On-Site Laundry;null;1;2;USD;No;Thumbnail;Cats,Dogs;1021;$1,021;Monthly;863;405 E Armour Boulevard;Kansas City;MO;39.0744;-94.5521;RentLingo;1577015083
2374;5668632262;housing/rent/apartment;One BR 4821 E. RIVERSIDE;This unit is located at 4821 E. RIVERSIDE, Austin, 78741, TXMonthly rental rates range from $919 - $1199We have one - two beds units available for rent;Patio/Deck,Pool,Wood Floors;1;1;USD;No;Thumbnail;None;919;$919;Monthly;638;4821 E Riverside;Austin;TX;30.3054;-97.7497;RentLingo;1577359819
4606;5509084467;housing/rent/apartment;Cozy Recently Remodeled Two BR One BA $950/month.;100 OFF 1st MONTH RENT! Gorgeous cozy recently updated two Bedrooms, one Bathrooms built in 1972. Enjoy this 780 ft with updated floors and state of the art lighting. Surrounded by mature trees, beautiful of the mountains and walking trail, this unit is a must see! The updated stucco building with four units is located just minutes from Powers corridor and Academy. Nearby schools, coffee shops, restaurants, entertainments, gas stations and grocery stores all within a five mi. radius. Additional items include: Wood flooring, Walk out balcony with a mountain from living room and master bedroom, Gas central heat, Spacious loft and kitchen with ample storage, Beautiful premium granite counters, Trash is $15/month and will be billed to tenant monthly by Management Company, Kitchen appliances includes refrigerator, dishwasher, range/oven, range hood, Tenant must have Electric in their name and pay directly to Colorado Springs Utility, Tenant will be billed for Gas/Water/Sewer monthly by Management Company, Shared;Dishwasher,Patio/Deck,Refrigerator,Storage,Washer Dryer,Wood Floors;1;2;USD;No;Yes;null;950;$950;Monthly;780;null;Colorado Springs;CO;38.8862;-104.7389;RentDigs.com;1568772490
1126;5668226162;housing/rent/apartment;Quebec House #Studio D: Washington DC 20008;Two Fabulous Buildings. 1 Ultimate Location. In D.C.'s Cleveland Park Neighborhood. Searching for an apartment in Northwest Washington D.C.'s Cleveland Park with superb amenities and features? We invite you to browse our photo gallery and then schedule y... List ID: 947350104 | RealRentals.com;null;1;0;USD;No;Thumbnail;Cats,Dogs;1772;$1,772;Monthly;520;null;Washington;DC;38.9348;-77.0590;RealRentals;1577305218
8608;5509215492;housing/rent/apartment;Great Central Location Two BR, Two BA;Welcome home to Cobb Apartment Homes located in Marietta, Georgia. Your new pet-friendly community offers recently remodeled homes featuring new cabinets, granite-style counters, state of the art black appliances with gas cooking, hardwood-style floors, skylights, patios and balconies and in-home washer / dryer connections. Relax by our refreshing resort-style pool opening soon or work up a sweat in our newly up-to-date fitness facilities. Access to great schools as well as a close proximity to a vast array of great dining, shopping and entertainment destinations are just the beginning of the advantages that accompany recently remodeled Cobb. Don t delay, stop by today to learn more about how you canour community home. Welcome Home This is Choice Living.;Fireplace,Gym,Pool,Tennis,Washer Dryer;2;2;USD;No;Thumbnail;Cats,Dogs;1389;$1,389;Monthly;1335;null;Marietta;GA;33.9295;-84.4662;RentDigs.com;1568779549
